date,return
2018-05-24,-0.0017925110092067704
2018-05-25,-0.004841517702466565
2018-05-28,-0.002853560912253769
2018-05-29,0.004547411384571626
2018-05-30,0.004338804056455934
2018-05-31,-0.0029094435220484893
2018-06-01,-6.601621043212229e-05
2018-06-04,0.0030920598304226663
2018-06-05,0.0015035144703289594
2018-06-06,-0.0013572912975750471
2018-06-07,-0.0035230583797620225
2018-06-08,0.006736620173774558
2018-06-11,0.007499428707695328
2018-06-12,0.008395117100057482
2018-06-13,-0.004940936702276665
2018-06-14,0.01023391975673773
2018-06-15,0.0017526105695502784
2018-06-18,0.0008398863216799927
2018-06-19,0.0010479248635028627
2018-06-20,0.0026385368377348003
2018-06-21,-0.00043747792420299096
2018-06-22,-0.002913415904913109
2018-06-25,0.0014641206897741048
2018-06-26,0.005723975451522712
2018-06-27,0.0027505995594838788
2018-06-28,0.00039981575981106984
2018-06-29,0.00877997211957327
2018-07-02,0.0019101022865137948
2018-07-03,-0.0030710327061371527
2018-07-04,0.004389370881755861
2018-07-05,-0.005432674572492259
2018-07-06,-0.0024725267046543323
2018-07-09,-0.005982441108854408
2018-07-10,0.003131881838216233
2018-07-11,-0.0037750746586720724
2018-07-12,0.0008214734078248583
2018-07-13,-0.000766197503272472
2018-07-16,0.009282172763498799
2018-07-17,-0.003609411415384368
2018-07-18,-0.0014844059400929456
2018-07-19,0.006589605812567751
2018-07-20,0.011984402844106647
2018-07-23,-0.0030728063363067125
2018-07-24,-0.006351515946648881
2018-07-25,0.009771557828353
2018-07-26,0.011419871783073429
2018-07-27,-0.007090980555513073
2018-07-30,-0.0003189816683250489
2018-07-31,-0.003126244388857322
2018-08-01,0.0044406739947431715
2018-08-02,0.007144201970690479
2018-08-03,-0.0036777868421968628
2018-08-06,0.0009689775029078213
2018-08-07,0.0006258311229493084
2018-08-08,0.003828220631856374
2018-08-09,-0.008880123499303455
2018-08-10,0.004332366901591711
2018-08-13,-0.003265592465458566
2018-08-14,0.005113707813466884
2018-08-15,0.006034732157090133
2018-08-16,-0.002369786198992428
2018-08-17,-0.007322101945228801
2018-08-20,-0.007097297332279033
2018-08-21,-0.007027699773276566
2018-08-22,-0.005654607527735139
2018-08-23,0.0004393328281572757
2018-08-24,0.004933047042553767
2018-08-27,-0.010625878147672328
2018-08-28,-0.003301494595570041
2018-08-29,0.008257767686227083
2018-08-30,0.011065089822680266
2018-08-31,-0.005208810456803906
2018-09-03,0.0038854073616778626
2018-09-04,-0.005267802799849366
2018-09-05,-0.0054093251693690305
2018-09-06,0.003081384073656926
2018-09-07,-0.00020635954120670403
2018-09-10,-0.0019343293998077536
2018-09-11,0.0005809761537049242
2018-09-12,0.0028105118074968705
2018-09-13,0.0020074175641786904
2018-09-14,0.0024072982995968174
2018-09-17,-0.004220647528645625
2018-09-18,-0.0015272059526227177
2018-09-19,-0.004656896773520505
2018-09-20,0.003922816628016957
2018-09-21,-0.004736741110535766
2018-09-24,-0.0077471202097301305
2018-09-25,-0.010532415863352788
2018-09-26,-0.011376635561576231
2018-09-27,0.005013718807091753
2018-09-28,0.010328565745345979
2018-10-01,-0.00788140322118887
2018-10-02,0.002852575384328734
2018-10-03,-0.006022825785643565
2018-10-04,-0.004762917936950642
2018-10-05,-0.0032530001143436117
2018-10-08,4.96743366492454e-05
2018-10-09,-0.0023914424925460397
2018-10-10,-0.008515356569366084
2018-10-11,0.01818434456316359
2018-10-12,-0.0035368716766479014
2018-10-15,0.0015714583406577637
2018-10-16,-0.004964671093504064
2018-10-17,-0.0006651064326788079
2018-10-18,-0.006473950189203111
2018-10-19,-0.009355938874325951
2018-10-22,0.014218781867462114
2018-10-23,-0.01086722938236482
2018-10-24,-0.004712898655821384
2018-10-25,-0.001376595366252654
2018-10-26,0.009507385036574716
2018-10-29,-0.0075337549647551474
2018-10-30,0.0031477999357123476
2018-10-31,-0.011135105374563886
2018-11-01,-0.0013805345376191047
2018-11-02,0.0023375761826695475
2018-11-05,0.00036272975554956237
2018-11-06,0.0029198347000679572
2018-11-07,-0.0025280498033816152
2018-11-08,0.0006255959635969623
2018-11-09,0.006312373936095568
2018-11-12,-0.010535923647960781
2018-11-13,0.005393953935447296
2018-11-14,0.010038605654574206
2018-11-15,0.010433448971965492
2018-11-16,0.004221215185762017
2018-11-19,-0.009630978031542392
2018-11-20,-0.0015811129337076762
2018-11-21,0.007152015433292996
2018-11-22,-0.012908584882263957
2018-11-23,0.010392173501182683
2018-11-26,0.002816454066434257
2018-11-27,-0.004568703388766929
2018-11-28,-0.001284034494414596
2018-11-29,0.0010672565965484217
2018-11-30,0.00291240106814741
2018-12-03,0.006039222500988723
2018-12-04,0.004031509863177697
2018-12-05,0.004290197641556622
2018-12-06,-0.0012540007923523416
2018-12-07,0.0005978657229989831
2018-12-10,-0.0013719014021338072
2018-12-11,0.0076134295537363655
2018-12-12,-0.0051330001376621226
2018-12-13,-0.007524519060902768
2018-12-14,0.007384980756230453
2018-12-17,0.01192994228203581
2018-12-18,0.009473147234324165
2018-12-19,0.008927440918710644
2018-12-20,-0.005353497411088452
2018-12-21,-0.012717410251250758
2018-12-24,0.0024234283667998913
2018-12-25,0.011870956166100177
2018-12-26,-0.011122952266734392
2018-12-27,0.006871153078942982
2018-12-28,-0.0019191857305239015
2018-12-31,0.004966142925013779
2019-01-01,-0.0014075929169418294
2019-01-02,-0.008571458662450165
2019-01-03,0.0028711441340555297
2019-01-04,0.0012531644009593085
2019-01-07,-0.006314647083157699
2019-01-08,0.0014699896396629213
2019-01-09,-0.0034032622392817535
2019-01-10,-0.0025155975165177
2019-01-11,0.003632926644837831
2019-01-14,-0.0015991274814698014
2019-01-15,-0.003772421795431802
2019-01-16,-0.0059120448490990254
2019-01-17,-0.00498419801922005
2019-01-18,-0.004679592683315444
2019-01-21,-0.0015499427683036498
2019-01-22,0.011156815349159962
2019-01-23,0.0010149000874614868
2019-01-24,-0.01306083855464351
2019-01-25,0.009894395519294472
2019-01-28,-0.007754765495875145
2019-01-29,0.005237449797513296
2019-01-30,0.009347293127058693
2019-01-31,0.0035869206043649816
2019-02-01,0.0016388091594622817
2019-02-04,0.003982290676344437
2019-02-05,-0.0026595872066717233
2019-02-06,0.0011635631911298128
2019-02-07,0.0036266365902641595
2019-02-08,-0.0005108432436918692
2019-02-11,0.000282825461713171
2019-02-12,0.004512300653161744
2019-02-13,0.004067036219311051
2019-02-14,-0.003442393638390594
2019-02-15,-0.000373895777109532
2019-02-18,0.003138623514051062
2019-02-19,0.007835842976829557
2019-02-20,0.0013538574273623423
2019-02-21,-0.0010608022014654717
2019-02-22,0.004181215990758469
2019-02-25,0.002049254532711536
2019-02-26,-0.0024899229113631042
2019-02-27,0.00694562593372654
2019-02-28,0.0034692140843479427
2019-03-01,0.009696241755045689
2019-03-04,0.0023668982458740304
2019-03-05,0.009251039248428674
2019-03-06,-0.005282921277439465
2019-03-07,-0.002845452397036948
2019-03-08,-0.006438893754112578
2019-03-11,-0.00019445413914332766
2019-03-12,-0.0001493992336773433
2019-03-13,-0.0011373949975039056
2019-03-14,-0.005776592519944866
2019-03-15,0.0019214665054530455
2019-03-18,0.011468480371329231
2019-03-19,-0.007043390215345368
2019-03-20,-0.007372872689557702
2019-03-21,-0.007172021408791075
2019-03-22,0.004857026171554512
2019-03-25,-0.0010377126009431742
2019-03-26,-0.00798265865767972
2019-03-27,-0.0023131724257811855
2019-03-28,-0.0008361939968240678
2019-03-29,-0.004020072212869827
2019-04-01,-0.007207457307822897
2019-04-02,-0.006303360376542725
2019-04-03,0.004285507852936542
2019-04-04,-0.010498748338000269
2019-04-05,0.001477917908955257
2019-04-08,0.00012715057919004534
2019-04-09,-0.004597092506132944
2019-04-10,0.003381734389218063
2019-04-11,-0.006043329980088854
2019-04-12,0.0023848111219984917
2019-04-15,0.00068528740054037
2019-04-16,0.0008505254158976792
2019-04-17,0.0028349030600457585
2019-04-18,0.003186768069896889
2019-04-19,0.006746191525583081
2019-04-22,-0.008598426449818978
2019-04-23,-0.009011636714610428
2019-04-24,-0.005838216436992722
2019-04-25,-0.00020031122529330344
2019-04-26,-0.0019525500184664024
2019-04-29,0.0007163652803500173
2019-04-30,0.00046962232555398204
2019-05-01,-0.00838667849054155
2019-05-02,-0.0075323691944002135
2019-05-03,-0.006112536271442304
2019-05-06,0.0034161478868101947
2019-05-07,-0.00036186021596673655
2019-05-08,-0.006966894125406319
2019-05-09,0.00994686963536934
2019-05-10,-0.0012693267747920242
2019-05-13,-0.0024556713530040405
2019-05-14,-0.005638834169039758
2019-05-15,-0.002522573270680683
2019-05-16,0.001650268943232331
2019-05-17,0.006029197802689399
2019-05-20,-0.007261597083461948
2019-05-21,-0.009738774927252539
2019-05-22,0.00415999544910058
2019-05-23,-0.014936920873053962
2019-05-24,-0.003768103848692683
2019-05-27,0.0014668837309200979
2019-05-28,-0.006656177966673665
2019-05-29,0.00035030866614976786
2019-05-30,-0.016359472549761656
2019-05-31,-0.011886254376316425
2019-06-03,-0.0009112795295246525
2019-06-04,-0.006757529710833136
2019-06-05,0.0019501300365620624
2019-06-06,0.0038952891088335586
2019-06-07,0.003130084180867547
2019-06-10,0.007588879693913845
2019-06-11,-0.003043783560712702
2019-06-12,-0.0050076173253516725
2019-06-13,-0.00571506106161405
2019-06-14,0.01620285355242494
2019-06-17,0.0011757593966533007
2019-06-18,-0.0019185751300954724
2019-06-19,0.0033621251665801235
2019-06-20,-0.008429333584121092
2019-06-21,-0.023224080842354416
2019-06-24,0.0027726787101174932
2019-06-25,0.004641221173312171
2019-06-26,0.0041705156374696704
2019-06-27,0.014086599370746522
2019-06-28,0.0006601720266305091
2019-07-01,-0.002342775543510537
2019-07-02,0.0023457306357950775
2019-07-03,0.004480745741818318
2019-07-04,-0.0017890542695417708
2019-07-05,0.006800422254439387
2019-07-08,-0.0070752685290421296
2019-07-09,-0.007955762495669056
2019-07-10,0.004965476894437734
2019-07-11,0.004752861252902057
2019-07-12,-0.006414247162456002
2019-07-15,0.015030828610653153
2019-07-16,-0.0039473901571107995
2019-07-17,0.0038425990685023847
2019-07-18,0.007999881290200213
2019-07-19,0.004387251595676742
2019-07-22,0.0015892100942448669
2019-07-23,0.01564591901904613
2019-07-24,0.0015421893372483803
2019-07-25,-0.0008693596998213314
2019-07-26,0.010910458118758546
2019-07-29,-0.008268555862135362
2019-07-30,-0.004194655120591115
2019-07-31,0.006454711008518867
2019-08-01,-0.0009916775328693839
2019-08-02,-0.008889260553496911
2019-08-05,0.007446595372951392
2019-08-06,0.0021904215798778798
2019-08-07,0.0007871877520190945
2019-08-08,0.007493908785191225
2019-08-09,-0.01084138057446439
2019-08-12,0.003054272976820191
2019-08-13,0.00491403461393889
2019-08-14,0.0044717176762946185
2019-08-15,0.0015905098627899035
2019-08-16,0.010789573121964945
2019-08-19,-0.00455033730968174
2019-08-20,-0.002053985511589384
2019-08-21,-0.006771440113511441
2019-08-22,-0.007882935839698783
2019-08-23,-0.0038869008830817323
2019-08-26,0.009311648418435087
2019-08-27,0.002355014883137027
2019-08-28,-0.003340695835700612
2019-08-29,-0.008086693391145358
2019-08-30,-0.0005791650764403883
2019-09-02,0.0044444366290240095
2019-09-03,-0.006859714688185026
2019-09-04,0.0015233697971710064
2019-09-05,0.0072137381970913544
2019-09-06,-0.007037517631094784
2019-09-09,0.002791694920581116
2019-09-10,0.0047346079269433424
2019-09-11,-0.004307820892320485
2019-09-12,-0.0018120526842327067
2019-09-13,-0.0072926125062254266
2019-09-16,-0.0005462196568186798
2019-09-17,-0.0035002965716263027
2019-09-18,0.0072518459869669195
2019-09-19,0.0011518193191447407
2019-09-20,0.008053889222824757
2019-09-23,0.001957594321947617
2019-09-24,-6.0213380934490224e-05
2019-09-25,-0.0032575888749706962
2019-09-26,0.0010495036515511564
2019-09-27,-0.0025527939266212526
2019-09-30,0.008614650792826736
2019-10-01,-0.0007897075987980267
2019-10-02,-0.001005647340085611
2019-10-03,0.004471914470113185
2019-10-04,0.009328167165973442
2019-10-07,-0.00023318563865637183
2019-10-08,0.005745204555798091
2019-10-09,-0.009929642121271986
2019-10-10,0.003486054130712757
2019-10-11,-0.012884331288392304
2019-10-14,0.002111094414246796
2019-10-15,0.008007707488356022
2019-10-16,-0.00040276372549220694
2019-10-17,0.0016669368487856537
2019-10-18,0.002866755910320248
2019-10-21,0.0018474936934810178
2019-10-22,-0.004168035030609474
2019-10-23,-0.0002556769366593047
2019-10-24,0.0007904124443899117
2019-10-25,0.0005537499744617215
2019-10-28,-0.0016436006583382622
2019-10-29,-0.005238493939295688
2019-10-30,0.0004165032454993673
2019-10-31,0.011338187905071266
2019-11-01,0.00028718183191639456
2019-11-04,0.005574119990248028
2019-11-05,0.0026597599277187528
2019-11-06,0.009664377218091526
2019-11-07,-0.003403961067796102
2019-11-08,0.003074120522758894
2019-11-11,0.006605563296925943
2019-11-12,-0.002527628254609482
2019-11-13,0.016833104550310743
2019-11-14,-0.0029119431944643662
2019-11-15,0.0031688579160655513
2019-11-18,0.008944107456722843
2019-11-19,-0.0034810260276307505
2019-11-20,-0.006303422207228963
2019-11-21,0.005857460043509323
2019-11-22,0.001812747535739593
2019-11-25,0.004775211733161848
2019-11-26,0.0015257651437616904
2019-11-27,-0.0020904682549470503
2019-11-28,0.0013672881081468855
2019-11-29,-0.01042536355289421
2019-12-02,0.010179186706963265
2019-12-03,0.00470135248425046
2019-12-04,-0.0001699419372342369
2019-12-05,-0.00253734804700229
2019-12-06,0.002703695207939808
2019-12-09,0.0012794436954944636
2019-12-10,-0.0007519952160647846
2019-12-11,0.0001394673789375766
2019-12-12,0.002118526940480768
2019-12-13,0.0008282917428070926
2019-12-16,-0.008547314466724373
2019-12-17,0.004905062794487106
2019-12-18,0.0024915075752007395
2019-12-19,0.0022885137432376557
2019-12-20,0.0011847012955975463
2019-12-23,-0.00237408362830662
2019-12-24,0.00820281368800402
2019-12-25,0.007710250854226942
2019-12-26,0.006257974711724694
2019-12-27,0.013653122450215965
2019-12-30,-0.0027147754936378346
2019-12-31,-0.0030984152786133665
2020-01-01,4.003319857885918e-05
2020-01-02,-0.002772184189981943
2020-01-03,0.002331030947369006
2020-01-06,0.007610985023009498
2020-01-07,0.002175895113314608
2020-01-08,-0.00479660574355777
2020-01-09,-0.00760263683524624
2020-01-10,-0.004450771005720889
2020-01-13,0.0038705699065599585
2020-01-14,-0.0045565034171548184
2020-01-15,0.006032061269842377
2020-01-16,-0.003191976763843461
2020-01-17,0.009439600931163758
2020-01-20,-0.0036365801662998167
2020-01-21,0.004659887501474252
2020-01-22,0.0185648844001688
2020-01-23,0.010941288294616425
2020-01-24,0.01042093020630111
2020-01-27,0.0027103147580464317
2020-01-28,-0.0032798532480773175
2020-01-29,0.012117359288696597
2020-01-30,-0.001074453962824342
2020-01-31,0.013647054763123332
2020-02-03,-0.006845141140545572
2020-02-04,-0.0019972316904123826
2020-02-05,-0.0014868423463798416
2020-02-06,-0.007029910195010464
2020-02-07,-0.0005367355828099212
2020-02-10,-0.005302344209601455
2020-02-11,-0.0012828774268678661
2020-02-12,-0.0005687300225599393
2020-02-13,0.0011975785365646845
2020-02-14,-0.004037335805309867
2020-02-17,-0.00188318845438596
2020-02-18,0.0070362037931123635
2020-02-19,0.005829783248220052
2020-02-20,0.004677897663842051
2020-02-21,0.0017235251946499852
2020-02-24,0.00908603277166627
2020-02-25,0.0021938288573271347
2020-02-26,0.0030746011767888532
2020-02-27,-0.007212463888653847
2020-02-28,0.01128264911863584
2020-03-02,-0.007991143573996716
2020-03-03,0.006420220944337213
2020-03-04,0.0026598801517094335
2020-03-05,0.010402263035067706
2020-03-06,0.0038279552460629084
2020-03-09,0.004395305793511327
2020-03-10,0.00985835704920397
2020-03-11,0.00609440778923688
2020-03-12,0.0005975957292351788
2020-03-13,0.0022408780796650766
2020-03-16,-0.008715694139949682
2020-03-17,-0.00012671255691140096
2020-03-18,0.0045681825541375115
2020-03-19,0.0019236595916986726
2020-03-20,0.009410363176893215
2020-03-23,0.006004310090408006
2020-03-24,0.007089114504273398
2020-03-25,-0.001660576977910938
2020-03-26,0.0025564884231841925
2020-03-27,0.003480001997736572
2020-03-30,0.005544187939444843
2020-03-31,-0.0034118800990529086
2020-04-01,-0.0036982616677226003
2020-04-02,-0.005502579085861934
2020-04-03,-0.002693304920818048
2020-04-06,0.003344181083646138
2020-04-07,0.0006424424509787934
2020-04-08,-0.0016748284437553362
2020-04-09,-0.009037329328929766
2020-04-10,0.0136727667912045
2020-04-13,0.0017995541633359364
2020-04-14,-0.0014217159984461114
2020-04-15,-0.004340432366055995
2020-04-16,0.0017588933793530792
2020-04-17,-0.004606949219695225
2020-04-20,-0.005955016608300718
2020-04-21,0.003022331420583219
2020-04-22,-0.009127897372324716
2020-04-23,0.006915394754980799
2020-04-24,0.014378116451349099
2020-04-27,0.011334517682799472
2020-04-28,0.0029494658949390296
2020-04-29,0.00412980241642329
2020-04-30,0.00629231142801776
2020-05-01,0.0024091526144660812
2020-05-04,0.003575848533229542
2020-05-05,0.0042176211722847025
2020-05-06,0.00019613838950237631
2020-05-07,0.009309739431680475
2020-05-08,0.011615718239577369
2020-05-11,-0.007973939224870353
2020-05-12,-0.005480795603753655
2020-05-13,0.002019678538212265
2020-05-14,0.00039944404401099395
2020-05-15,-0.0001743247279182424
2020-05-18,0.0031180229362966685
2020-05-19,-0.008451254796150252
2020-05-20,0.005223501361893732
2020-05-21,-0.005722799352626935
2020-05-22,-0.004613689609617298
2020-05-25,-0.012638472308605198
2020-05-26,0.0053008597262317325
2020-05-27,0.0007577942436903463
2020-05-28,0.00058556941941854
2020-05-29,-0.010983348393084626
2020-06-01,-0.000628566517595096
2020-06-02,0.0008329672208625793
2020-06-03,-0.007762044151005443
2020-06-04,-0.004972938359353634
2020-06-05,-0.010589688968472084
2020-06-08,-0.0007809367651985875
2020-06-09,0.0060407901526134825
2020-06-10,-0.002083309016957816
2020-06-11,-0.005260981181201635
2020-06-12,-0.006386790431921613
2020-06-15,0.008095856774495886
2020-06-16,-0.006265032125665704
2020-06-17,0.0029281692514435548
2020-06-18,-0.007852595521349395
2020-06-19,-0.010439592900048103
2020-06-22,0.001993175526956267
2020-06-23,-0.0012400744404127409
2020-06-24,0.007451980826443475
2020-06-25,-0.006736213993437727
2020-06-26,0.0026156981637452392
2020-06-29,-0.0019269689340682405
2020-06-30,0.0006042937009699083
2020-07-01,0.0028943057498184662
2020-07-02,0.004208488554755339
2020-07-03,0.001192270631480117
2020-07-06,0.005933564863098166
2020-07-07,0.0033418670143041027
2020-07-08,-0.012762138081207455
2020-07-09,-5.2883466886394145e-05
2020-07-10,0.01005753408899792
2020-07-13,-0.0123045524269269
2020-07-14,0.017015969279821023
2020-07-15,0.00548664588226019
2020-07-16,0.010803854288311605
2020-07-17,-0.009013173098346308
2020-07-20,0.00020800636505248602
2020-07-21,0.0004007804245819307
2020-07-22,-0.003949632248260425
2020-07-23,0.011787815776167214
2020-07-24,-0.007137898993138879
2020-07-27,0.005751244885394531
2020-07-28,-0.010250058348796665
2020-07-29,-0.00576027292527286
2020-07-30,0.01299714847848521
2020-07-31,0.010472928984973923
2020-08-03,-0.014483832697741656
2020-08-04,0.0009720925679791188
2020-08-05,0.002572459155619114
2020-08-06,-0.0009041581361262513
2020-08-07,-0.0005763949654562506
2020-08-10,-0.0050885391481725745
2020-08-11,-0.003755431679203555
2020-08-12,0.0037709027220955336
2020-08-13,-0.006468136324875392
2020-08-14,0.011007189120475639
2020-08-17,-0.001760294088809206
2020-08-18,0.0020297060380157217
2020-08-19,0.00792606239283146
2020-08-20,-0.0004227713556216456
2020-08-21,-0.003263231874493802
2020-08-24,0.0025688727655328175
2020-08-25,0.002092200831839683
2020-08-26,-0.0007842625399856334
2020-08-27,0.004992080403852628
2020-08-28,0.013048961287357691
2020-08-31,0.014206667141343068
2020-09-01,-0.008138039377404635
2020-09-02,-0.004762860794007132
2020-09-03,0.0017537595466317751
2020-09-04,-0.0010110623920239342
2020-09-07,-0.003970527444725258
2020-09-08,0.0011951228040835986
2020-09-09,0.0037208580067881036
2020-09-10,-0.0005446960507368943
2020-09-11,0.003279219489399052
2020-09-14,-0.0007992119122947755
2020-09-15,-0.011447664474697139
2020-09-16,0.008238583059546917
2020-09-17,-0.003587587537918352
2020-09-18,0.007271992825089321
2020-09-21,-0.008139522689410941
2020-09-22,0.0027530002914565865
2020-09-23,0.008648105137990476
2020-09-24,-0.0010867059820042887
2020-09-25,0.0044868824622062995
2020-09-28,0.01000723932561218
2020-09-29,0.0018634599329673263
2020-09-30,-0.002784665387794711
2020-10-01,0.0011193053539473661
2020-10-02,-0.0021843984740867683
2020-10-05,0.004150149102374933
2020-10-06,-0.003768296572236245
2020-10-07,-0.0002968167546091923
2020-10-08,-0.001353392641563644
2020-10-09,0.003989029812407317
2020-10-12,-0.008749729163922292
2020-10-13,0.0010814473339063161
2020-10-14,-0.0055401252038904236
2020-10-15,-0.012050369272773254
2020-10-16,-0.00541917759109024
2020-10-19,-0.0068013830385388625
2020-10-20,0.008630969719272201
2020-10-21,0.006054824508138727
2020-10-22,-0.0006425406232014696
2020-10-23,0.0008634657916120763
2020-10-26,0.00044234324639018125
2020-10-27,0.009857234259211542
2020-10-28,-0.0033071303678593963
2020-10-29,-0.004225192426112372
2020-10-30,0.00021655976749812523
2020-11-02,0.0006369398973843107
2020-11-03,0.009481415834527076
2020-11-04,-0.001216044347336964
2020-11-05,0.003930959857531421
2020-11-06,0.016980588050155065
2020-11-09,-0.002945211236564068
2020-11-10,0.009472391640431097
2020-11-11,0.0018022390299260718
2020-11-12,-0.010701413681682044
2020-11-13,0.0017861103660919884
2020-11-16,0.009770436868759383
2020-11-17,0.008390494390445776
2020-11-18,0.006573227181888738
2020-11-19,0.0037913967324142016
2020-11-20,-0.002319461789702851
2020-11-23,-0.0032358909287524876
2020-11-24,-0.0011260401079468444
2020-11-25,0.0006656364675643935
2020-11-26,0.00583954262788485
2020-11-27,-0.004740286035740218
2020-11-30,0.007982918697246663
2020-12-01,0.00673732623056412
2020-12-02,0.0072989190794024135
2020-12-03,0.003839270409598028
2020-12-04,0.0031383256343242194
2020-12-07,0.005663593748749647
2020-12-08,0.007357477181594024
2020-12-09,-0.007834832215506434
2020-12-10,0.0004183322248909106
2020-12-11,0.009055427698915219
2020-12-14,0.01066775193627997
2020-12-15,0.009972607242365482
2020-12-16,-0.0028811149759990677
2020-12-17,0.004224368964775824
2020-12-18,0.011627294101100997
2020-12-21,0.0037446843707046925
2020-12-22,-0.0017597846784795075
2020-12-23,-0.0031841256314624885
2020-12-24,0.00680801017859432
2020-12-25,0.0028279264361420154
2020-12-28,0.0019816409201639834
2020-12-29,0.0028031168472640944
2020-12-30,-0.0038840311254021587
2020-12-31,0.005122650886161523
2021-01-01,0.001860898914403973
2021-01-04,0.0009446498269079743
2021-01-05,0.002727564048589069
2021-01-06,-0.0014411950980098755
2021-01-07,0.0006246125719879265
2021-01-08,-0.00692981480213678
2021-01-11,-0.006564220096117798
2021-01-12,-0.004472663621651558
2021-01-13,0.004874528622069565
2021-01-14,0.0006555681025674182
2021-01-15,-0.001175036721558941
2021-01-18,-0.0021982561288616995
2021-01-19,-0.00277190507317578
2021-01-20,-0.0039356789390698884
2021-01-21,-0.002535078407030718
2021-01-22,0.006104463950015117
2021-01-25,0.0013342811631181135
2021-01-26,-0.004602365031244664
2021-01-27,0.005969485900605723
2021-01-28,0.005038821827763582
2021-01-29,0.001571109237454341
2021-02-01,0.001946269879400727
2021-02-02,-0.0038633923839399135
2021-02-03,0.002294248802619696
2021-02-04,-0.0035532519471423575
2021-02-05,-0.0037310382022742133
2021-02-08,0.001106664167487264
2021-02-09,0.007871568474204527
2021-02-10,0.0003688876246175001
2021-02-11,0.002763713602704798
2021-02-12,0.0007380528682854695
2021-02-15,0.0005750668089490596
2021-02-16,0.00756468046560087
2021-02-17,0.005851670240685752
2021-02-18,0.0018973716364697564
2021-02-19,0.006174289660212866
2021-02-22,-0.002053332317413262
2021-02-23,0.0012642947156873952
2021-02-24,-0.009243180946117518
2021-02-25,-0.004884984669232307
2021-02-26,-0.01055102224834304
2021-03-01,-0.011045141552296914
2021-03-02,0.0024168575013009982
2021-03-03,-0.005676307489558273
2021-03-04,-0.0008099847637093444
2021-03-05,-0.0023543303353407152
2021-03-08,-0.0013627986596865796
2021-03-09,-0.0001250528999785417
2021-03-10,0.0005342227326355551
2021-03-11,-0.013608334712239644
2021-03-12,0.0024283826948106246
2021-03-15,0.008866471171857689
2021-03-16,0.009971426940985462
2021-03-17,0.006704566984411246
2021-03-18,-0.00288952983209072
2021-03-19,0.003411446795106157
2021-03-22,-0.0008295875077913596
2021-03-23,0.0012385261789535575
2021-03-24,-0.006209055786919082
2021-03-25,-0.012081095215303274
2021-03-26,0.00041029079361555327
2021-03-29,0.001914835693231309
2021-03-30,-0.0015903689977726043
2021-03-31,-1.790382544353394e-06
2021-04-01,0.00014827004838903252
2021-04-02,-0.0026760946746000164
