date,return
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.03553241505938943
2019-01-21,0.0184077912410574
2019-01-22,-0.004886839683016988
2019-01-23,-0.011567749857344045
2019-01-24,-0.00851080016224424
2019-01-25,0.0008040136145799504
2019-01-28,0.005742091776174794
2019-01-29,-0.002225997128091183
2019-01-30,-0.009130435587151374
2019-01-31,-0.0257466916449483
2019-02-01,-0.002791330099239283
2019-02-04,-0.0028704262952468076
2019-02-05,-0.00835152453680815
2019-02-06,0.006781959491798994
2019-02-07,0.007957697816458238
2019-02-08,0.011633531801439684
2019-02-11,-0.00029213903784995176
2019-02-12,-0.0027205809436252983
2019-02-13,-0.008640482578687658
2019-02-14,0.012498156794291653
2019-02-15,-0.005726447692877223
2019-02-18,0.011328960466786988
2019-02-19,0.027801933096072647
2019-02-20,0.008881771963998236
2019-02-21,0.005271905825886715
2019-02-22,0.004019359544278215
2019-02-25,-0.008682773340559372
2019-02-26,0.02020765536513841
2019-02-27,-0.010581643700848502
2019-02-28,0.0016216417303132982
2019-03-01,-0.011450668180851999
2019-03-04,5.087019154731355e-05
2019-03-05,0.008430377510078765
2019-03-06,-0.0017595993039383941
2019-03-07,0.011276470259192001
2019-03-08,-0.0033491653773314693
2019-03-11,-0.007491835700040788
2019-03-12,-0.004722294132507669
2019-03-13,0.007189823923557048
2019-03-14,0.004711782629887216
2019-03-15,0.01925874510519484
2019-03-18,0.003676136429427138
2019-03-19,-0.006519689545961544
2019-03-20,-0.011011025148725779
2019-03-21,-0.006880418732677196
2019-03-22,0.02012364563483872
2019-03-25,-0.01271049352267728
2019-03-26,-0.0038326690460155346
2019-03-27,-0.016911140123750612
2019-03-28,0.0007041782972570139
2019-03-29,-0.027151375327023147
2019-04-01,-0.020604688756866756
2019-04-02,0.003020219254838437
2019-04-03,0.005664956774825332
2019-04-04,-0.0007174390424759531
2019-04-05,0.0008481484707579087
2019-04-08,-0.01034249161952755
2019-04-09,-0.029683790423895184
2019-04-10,0.025165662004967462
2019-04-11,0.017877916165420598
2019-04-12,0.006544086122151571
2019-04-15,-0.003970119464938951
2019-04-16,-0.009808665942817426
2019-04-17,-0.008165237326936836
2019-04-18,0.003756475685307274
2019-04-19,0.012997674367003734
2019-04-22,0.020763831042485987
2019-04-23,0.01612848283673603
2019-04-24,0.0014540641609170916
2019-04-25,-0.006208084500266222
2019-04-26,-0.011711978065532461
2019-04-29,0.0026314459982963974
2019-04-30,-0.001905655706304298
2019-05-01,-0.013008566136077204
2019-05-02,-0.0009437012295386658
2019-05-03,-0.02219407904949951
2019-05-06,-0.010981628525983798
2019-05-07,-0.007980211598630957
2019-05-08,-0.014324287614631557
2019-05-09,-0.030001409009520807
2019-05-10,0.011075150238205655
2019-05-13,-0.018616206453443473
2019-05-14,-0.011243302465918537
2019-05-15,0.010471100934088892
2019-05-16,-0.02174271127752876
2019-05-17,0.0037319004324955687
2019-05-20,-0.010532898503371024
2019-05-21,-0.013358983051166317
2019-05-22,-0.005702511825279331
2019-05-23,-0.009111223594460684
2019-05-24,-0.003345960229232429
2019-05-27,0.003580528834785841
2019-05-28,0.012932759935252483
2019-05-29,0.009357815161451675
2019-05-30,-0.017103119049165318
2019-05-31,0.005119407904697984
2019-06-03,0.02400536499751573
2019-06-04,0.007540271101102556
2019-06-05,-0.002711051484454423
2019-06-06,-0.017379982043790987
2019-06-07,0.013230009465320878
2019-06-10,-0.0031096510834151
2019-06-11,0.025957848488281622
2019-06-12,0.008397852843124998
2019-06-13,-0.006504420021022157
2019-06-14,0.011687013149584057
2019-06-17,0.017231404326898642
2019-06-18,-0.000985114766141438
2019-06-19,0.0004694050822994238
2019-06-20,0.006164183847964336
2019-06-21,-0.006110819632580996
2019-06-24,0.005580941307613161
2019-06-25,0.01434926481045954
2019-06-26,0.02046318382202195
2019-06-27,0.012548786207423262
2019-06-28,0.010482492204906192
2019-07-01,0.023336448409468302
2019-07-02,0.016937531521088994
2019-07-03,0.008212177196804076
2019-07-04,-0.006267164729414686
2019-07-05,0.0009374643719732296
2019-07-08,0.0019340186355529072
2019-07-09,0.008270971876877049
2019-07-10,0.004113545615052616
2019-07-11,0.018295495531795825
2019-07-12,-0.01180192742767492
2019-07-15,-0.00042325946431479093
2019-07-16,-0.006739486630461553
2019-07-17,-0.03778126661201741
2019-07-18,-0.006486778843691126
2019-07-19,-0.005522587538294267
2019-07-22,-0.005203711715793516
2019-07-23,0.021398017723691192
2019-07-24,0.0012880225755925933
2019-07-25,0.013135092618489828
2019-07-26,0.00932570729459024
2019-07-29,0.003320480891885378
2019-07-30,0.008451128475502206
2019-07-31,0.0286102087863949
2019-08-01,-0.0031953503420741884
2019-08-02,0.02208569620848812
2019-08-05,0.037472577582468185
2019-08-06,-0.014178052679217252
2019-08-07,-0.006235035881371788
2019-08-08,0.013155883316887421
2019-08-09,-0.004512990882744131
2019-08-12,-0.0034757627239970033
2019-08-13,-0.011513223272819733
2019-08-14,-0.009994114561697394
2019-08-15,0.015229017610748609
2019-08-16,0.01933008874545133
2019-08-19,0.01136458628428899
2019-08-20,0.003569161848952841
2019-08-21,-0.007126792581862976
2019-08-22,-0.0035450765762677925
2019-08-23,0.004472584515157324
2019-08-26,0.015087899424080288
2019-08-27,-0.0031299233591672677
2019-08-28,0.01405973646570959
2019-08-29,0.010629941692437294
2019-08-30,0.022128713639194796
2019-09-02,-0.008530436665826166
2019-09-03,0.011846534736159452
2019-09-04,0.010128067889679272
2019-09-05,0.00288194274315179
2019-09-06,-0.012005880758616118
2019-09-09,0.0059994363960315066
2019-09-10,0.005907869074597526
2019-09-11,-0.020400534287372745
2019-09-12,-0.007762303612432665
2019-09-13,0.01236034258214293
2019-09-16,0.006514531874225976
2019-09-17,-0.01526062929912858
2019-09-18,-0.009033043650344352
2019-09-19,0.02804099479709153
2019-09-20,0.008807377360044409
2019-09-23,0.013904276609270941
2019-09-24,0.007988151262833068
2019-09-25,0.009221461566735756
2019-09-26,-0.00528709478375076
2019-09-27,0.0010579181574010264
2019-09-30,0.031092260214175566
2019-10-01,-0.024086881593851677
2019-10-02,-0.002145369324885126
2019-10-03,-0.004523331356994619
2019-10-04,0.006650616802085433
2019-10-07,-0.016094100013727648
2019-10-08,-0.0069814137009428685
2019-10-09,-0.0037898037261798164
2019-10-10,-0.013115700247366021
2019-10-11,0.002352583268361096
2019-10-14,0.014075575664615649
2019-10-15,-0.01089657653149086
2019-10-16,-0.008123226883480938
2019-10-17,-0.01957076270890484
2019-10-18,-0.010872572354713596
2019-10-21,0.0011959300263678632
2019-10-22,-0.02251557551269735
2019-10-23,-0.009984187389378155
2019-10-24,-0.012141761231181268
2019-10-25,0.0029599996656498972
2019-10-28,-0.0034901730532271662
2019-10-29,-0.007311115686315187
2019-10-30,0.0033988909991718636
2019-10-31,-0.013200635331024597
2019-11-01,-0.010633805233045619
2019-11-04,0.013248882300478973
2019-11-05,-0.005548229468009129
2019-11-06,0.014846270360170572
2019-11-07,0.00501933245909388
2019-11-08,0.014085732535239944
2019-11-11,0.011049167779538589
2019-11-12,-0.016206100056426864
2019-11-13,-0.013019952258728134
2019-11-14,0.020708724602740904
2019-11-15,0.02925438281867187
2019-11-18,-0.001461898730727551
2019-11-19,0.014188705427363429
2019-11-20,0.0011108761519808374
2019-11-21,-0.010123370698128412
2019-11-22,0.008190364290291685
2019-11-25,-0.018485185198970615
2019-11-26,0.004548664467339316
2019-11-27,0.005313221706546597
2019-11-28,-0.006355958227772386
2019-11-29,0.013512395805170514
2019-12-02,0.007561278787682794
2019-12-03,0.0044846161596804514
2019-12-04,0.0019449073265033379
2019-12-05,0.01855357206015175
2019-12-06,0.02279117201752593
2019-12-09,0.026759414553161096
2019-12-10,-0.0004611330553801864
2019-12-11,0.00530413496292113
2019-12-12,-0.008049836105920158
2019-12-13,-0.0068926970384442145
2019-12-16,0.007556263301540779
2019-12-17,0.02454507324038485
2019-12-18,-0.0067393579695697575
2019-12-19,0.0010658266387208837
2019-12-20,-0.008287726789661241
2019-12-23,-0.03060069496384547
2019-12-24,-0.0076076943247250055
2019-12-25,0.0033624109967432996
2019-12-26,-0.013336432031744562
2019-12-27,-0.0017938796499232046
2019-12-30,0.022214030750586394
2019-12-31,0.006874257503265644
2020-01-01,-0.014737934921167628
2020-01-02,-0.019493918547718148
2020-01-03,0.005671006964438361
2020-01-06,0.012830252297119683
2020-01-07,-0.03067266899781682
2020-01-08,-0.003390520830941471
2020-01-09,0.007349827709118104
2020-01-10,-0.015506124767361197
2020-01-13,0.008690928416418239
2020-01-14,-0.012415031448627952
2020-01-15,0.011833752556804149
2020-01-16,-0.01872191493064271
2020-01-17,0.01788713041064403
2020-01-20,0.01368165388108026
2020-01-21,-0.015809408666029687
2020-01-22,-0.00017556691826257128
2020-01-23,-0.004159702309262662
2020-01-24,-0.003982309119601605
2020-01-27,-0.00844675186845184
2020-01-28,-0.0056837135911769945
2020-01-29,0.018433099378528307
2020-01-30,0.004837321886841313
2020-01-31,-0.005328341426733033
2020-02-03,-0.0018333687507808313
2020-02-04,-0.008594237393009558
2020-02-05,0.0020023416618852674
2020-02-06,-0.027048775929511014
2020-02-07,-0.026290538791424456
2020-02-10,0.012230130908752364
2020-02-11,-0.006233364266626496
2020-02-12,0.02919966607735837
2020-02-13,-0.013308222530187005
2020-02-14,-0.018973517445203203
2020-02-17,0.00871411534523451
2020-02-18,0.0177381839641401
2020-02-19,0.001195060692495566
2020-02-20,0.0175479409828768
2020-02-21,0.02011735874745505
2020-02-24,-0.016707766615348212
2020-02-25,0.0036462732508431217
2020-02-26,0.0028475743873928186
2020-02-27,0.007500192792530003
2020-02-28,-0.009134308682309984
2020-03-02,-0.018747575777460928
2020-03-03,-0.035338179587976845
2020-03-04,0.006046951008793286
2020-03-05,0.020475565693269016
2020-03-06,0.018104895281409277
2020-03-09,-0.00014688310104712032
2020-03-10,-0.01078496242432472
2020-03-11,0.02750554419169208
2020-03-12,-0.012969177393660864
2020-03-13,0.01719157611127039
2020-03-16,0.00015079440691885982
2020-03-17,-0.011396083790109496
2020-03-18,-0.0021735235614915105
2020-03-19,0.02000181749835794
2020-03-20,-0.009964254422274334
2020-03-23,0.012370578529055782
2020-03-24,0.024668139476776485
2020-03-25,-0.007914528919465369
2020-03-26,0.009135267931052073
2020-03-27,0.0043404591919966595
2020-03-30,-0.02546627695277132
2020-03-31,0.041818292946974533
2020-04-01,-0.0034412860810514117
2020-04-02,-0.01615156648043007
2020-04-03,0.013250468690356346
2020-04-06,-0.0030643660270935546
2020-04-07,-0.01854414547439213
2020-04-08,0.026709677854437047
2020-04-09,-0.0011652933594491495
2020-04-10,0.017401659734535238
2020-04-13,0.0114639796378303
2020-04-14,0.013123683029212352
2020-04-15,0.004211812784176149
2020-04-16,-0.01645681406172009
2020-04-17,-0.01509486646948197
2020-04-20,-0.009021123508974032
2020-04-21,0.04154947145516857
2020-04-22,-0.01610022452757794
2020-04-23,0.0009041345216021705
2020-04-24,0.018942805674149615
2020-04-27,0.03657566029454553
2020-04-28,0.008524489015185396
2020-04-29,0.010167234609135154
2020-04-30,0.025757479681446167
2020-05-01,-0.004018750164538694
2020-05-04,0.035557947737845166
2020-05-05,-0.013688047148121454
2020-05-06,0.012176961932603259
2020-05-07,0.009930302796759438
2020-05-08,0.02390011909065535
2020-05-11,0.008207543318929717
2020-05-12,0.014636761772389931
2020-05-13,0.02068300869044409
2020-05-14,-0.0029358409045216844
2020-05-15,-0.028244994020482653
2020-05-18,0.01946569665588732
2020-05-19,-0.042266484845459015
2020-05-20,0.0063681262061405595
2020-05-21,0.006145677587161929
2020-05-22,-0.00935274107734646
2020-05-25,-0.008170166451506089
2020-05-26,-0.015034320014521098
2020-05-27,0.0014474225110539909
2020-05-28,-0.0037640985402106653
2020-05-29,-0.0041406202576617255
2020-06-01,-0.00849648799854898
2020-06-02,-0.007534697159407321
2020-06-03,-0.0025833173387718542
2020-06-04,0.01979648937680434
2020-06-05,-0.013567556750992284
2020-06-08,0.006280624626837761
2020-06-09,0.00547203585776331
2020-06-10,0.002245747888784363
2020-06-11,0.00915627582917189
2020-06-12,-0.013027150380817235
2020-06-15,0.012589424819881014
2020-06-16,-0.016030703317447863
2020-06-17,0.00371028502619708
2020-06-18,-0.0064813765534687
2020-06-19,-0.013778675315583841
2020-06-22,0.006979086894600583
2020-06-23,0.02712423438418752
2020-06-24,0.023437758261788583
2020-06-25,-0.018175188924672216
2020-06-26,0.03100290939680937
2020-06-29,-0.0434939493395131
2020-06-30,-0.004600947637484681
2020-07-01,-0.017038819186209708
2020-07-02,0.007754205783777411
2020-07-03,0.0057903181014691265
2020-07-06,0.015709719872970762
2020-07-07,-0.01941796842088478
2020-07-08,-0.005313063172222261
2020-07-09,-0.020797388367570443
2020-07-10,-0.0032243816100290066
2020-07-13,0.007124787413302213
2020-07-14,-0.025869463382424115
2020-07-15,-0.01253463583524202
2020-07-16,-0.0017618946075851714
2020-07-17,-0.0036745360424301023
2020-07-20,-0.00021519074250830753
2020-07-21,0.012431329307027597
2020-07-22,0.023360774353604914
2020-07-23,0.005330168246999427
2020-07-24,0.011273483225671399
2020-07-27,0.006374705096454009
2020-07-28,-0.01355145084842235
2020-07-29,-0.00734515785941921
2020-07-30,0.0035359965726133313
2020-07-31,-0.004827524042682996
2020-08-03,-0.0018654762305739263
2020-08-04,-0.023401169384852268
2020-08-05,-0.011548967533197783
2020-08-06,0.0012349003404863073
2020-08-07,-0.006537072937086685
2020-08-10,0.022588635214062625
2020-08-11,-0.006770724684887817
2020-08-12,0.015879746527393785
2020-08-13,0.0056433320746190705
2020-08-14,-0.006953072617264079
2020-08-17,0.010661561840892137
2020-08-18,0.011993496686486211
2020-08-19,-0.004144738813157356
2020-08-20,-0.010403780906423485
2020-08-21,0.018169784884797608
2020-08-24,0.01970886786478415
2020-08-25,-0.00989270119899327
2020-08-26,-0.004696530816809761
2020-08-27,0.018791230738227045
2020-08-28,-0.011039028224028682
2020-08-31,0.010403063415196385
2020-09-01,0.012455389625665548
2020-09-02,0.028960226897443576
2020-09-03,0.019859967201767005
2020-09-04,0.007611737994977217
2020-09-07,-0.0070997015466383005
2020-09-08,0.010610442610377838
2020-09-09,0.015732764089960976
2020-09-10,0.006714540084865515
2020-09-11,-0.001309739443642692
2020-09-14,0.009185598756062192
2020-09-15,0.007838999351365193
2020-09-16,-0.020919122281362938
2020-09-17,-0.019656021896081698
2020-09-18,-0.011170922869929526
2020-09-21,-0.02891365840563019
2020-09-22,0.0062718323485414324
2020-09-23,0.003042625633784045
2020-09-24,-0.0067098738242231315
2020-09-25,0.00021871630146391707
2020-09-28,0.0249460126973523
2020-09-29,-0.0004526186188112606
2020-09-30,0.0013239935788212365
2020-10-01,-0.00020079510219911314
2020-10-02,-0.007402546376863863
2020-10-05,-0.0014563154654755888
2020-10-06,0.012089767956663906
2020-10-07,0.029139546149993638
2020-10-08,0.03540064517345298
2020-10-09,0.0014626758902795624
2020-10-12,-0.00575831137464731
2020-10-13,-0.0006423273496304698
2020-10-14,-0.005291904668870177
2020-10-15,0.009213087278842217
2020-10-16,0.028636369419088183
2020-10-19,-0.00986777706681515
2020-10-20,-0.03295757428389116
2020-10-21,-0.001229231952146471
2020-10-22,-0.008431725613462874
2020-10-23,-0.02102936009807621
2020-10-26,-0.012595015963363636
2020-10-27,0.014952873003911385
2020-10-28,-0.02817994364519997
2020-10-29,0.013327412060109138
2020-10-30,0.02135714572270541
2020-11-02,-0.003790453159816891
2020-11-03,-0.004381199719817411
2020-11-04,0.007844474382444254
2020-11-05,0.01519112421022913
2020-11-06,0.0013360038055271013
2020-11-09,0.005664394707498225
2020-11-10,0.00021247622821041288
2020-11-11,-0.015154010340006312
2020-11-12,-2.9132794536774337e-05
2020-11-13,0.006954998855880561
2020-11-16,-0.010241460095877529
2020-11-17,-0.0014347674061658822
2020-11-18,0.024505391806835086
2020-11-19,-0.0007275035474859614
2020-11-20,-0.023971548432085085
2020-11-23,-0.015531396703023578
2020-11-24,0.0034346440603978947
2020-11-25,0.004542258384905355
2020-11-26,0.00012692417879693087
2020-11-27,0.007430162159030564
2020-11-30,-0.007592228005897095
2020-12-01,0.01883381655347612
2020-12-02,-0.026592425184406666
2020-12-03,-0.004036683752837018
2020-12-04,0.002664728501616975
2020-12-07,0.004894174128869038
2020-12-08,0.003565480864006907
2020-12-09,-0.021710182678866836
2020-12-10,0.016726615108054177
2020-12-11,-0.0013616455766535772
2020-12-14,0.0159507540423661
2020-12-15,-0.0033782641688561155
2020-12-16,-0.009554548882422093
2020-12-17,-0.00383168171305944
2020-12-18,-0.023423653359524826
2020-12-21,0.02056347267496352
2020-12-22,-0.007870617564647152
2020-12-23,0.010853633557469211
2020-12-24,-0.004882032447144023
2020-12-25,0.013747558872237832
2020-12-28,-0.00045116138162333975
2020-12-29,-0.013965733602861817
2020-12-30,-0.03085112964290848
2020-12-31,0.026317566327245637
2021-01-01,-0.017370756718166992
2021-01-04,0.013942236307395698
2021-01-05,0.014486534415942292
2021-01-06,0.028714699346995224
2021-01-07,-0.011281062696429534
2021-01-08,0.009874630682235448
2021-01-11,0.007494290312267192
2021-01-12,0.0004594876563036015
2021-01-13,-0.039027204733749196
2021-01-14,-0.004671294644195153
2021-01-15,0.0024192043570161097
2021-01-18,-0.015506849030984867
2021-01-19,-0.007899869495434123
2021-01-20,0.01658312051791866
2021-01-21,-0.015486608979024798
2021-01-22,-0.0010657342559323305
2021-01-25,-0.016749511526674716
2021-01-26,-0.006476197233912646
2021-01-27,-0.002511235365700304
2021-01-28,-0.006437287509347227
2021-01-29,0.025160506755629843
2021-02-01,0.01654028804525267
2021-02-02,-0.005571029889670674
2021-02-03,0.017405254907117695
2021-02-04,-0.0063173347887879325
2021-02-05,-0.0003605086791556954
2021-02-08,-0.00937198487510904
2021-02-09,-0.009580276607485247
2021-02-10,0.00454636112213406
2021-02-11,-0.01687852415374043
2021-02-12,0.0032040166079684122
2021-02-15,-0.004770194067703718
2021-02-16,-0.025292002382858367
2021-02-17,-0.01106033579218616
2021-02-18,-0.009047881138295575
2021-02-19,-0.007756540822901373
2021-02-22,-0.0036372009933882676
2021-02-23,-0.017129506553900088
2021-02-24,0.021812918645899994
2021-02-25,0.018488248397078858
2021-02-26,0.010275827276603908
2021-03-01,0.022017580445117535
2021-03-02,0.011042082969869341
2021-03-03,-0.0037930194269411017
2021-03-04,0.016037551652498334
2021-03-05,0.01836203391662357
2021-03-08,-0.014590996167657244
2021-03-09,0.004580698694902168
2021-03-10,-0.02468531774491393
2021-03-11,0.01390961705543638
2021-03-12,-0.00399682960264678
2021-03-15,-0.0036421978064597295
2021-03-16,-0.021686423574227086
2021-03-17,0.010012329902904666
2021-03-18,-0.009711036496187632
2021-03-19,0.011914591238766523
2021-03-22,0.0035872335688361665
2021-03-23,0.007405788898186345
2021-03-24,-0.017637293094053114
2021-03-25,0.0212894606781878
2021-03-26,0.0112360605247942
2021-03-29,-0.009735679290008532
2021-03-30,-0.030652651063005094
2021-03-31,-0.010856102902943646
2021-04-01,0.011545282974745441
2021-04-02,-0.003629514993984172
2021-04-05,-0.00030840482914235197
2021-04-06,0.008838316979415914
2021-04-07,0.012497495681366173
2021-04-08,-0.007630700514834073
2021-04-09,0.018378897982396704
2021-04-12,-0.002540935701965302
2021-04-13,-0.009142902417414351
2021-04-14,0.0039284780978442275
2021-04-15,-0.004287074115594777
2021-04-16,0.028782742757817375
2021-04-19,-0.014628690237165193
2021-04-20,-0.005487398035808852
2021-04-21,0.006482214442950762
2021-04-22,0.012216652501408761
2021-04-23,-0.005985534851092986
2021-04-26,0.002602199951327008
2021-04-27,-0.008875936238478564
2021-04-28,0.01337910775045853
2021-04-29,0.009090696384486674
2021-04-30,0.016803376402365174
2021-05-03,0.0062215793297795705
2021-05-04,-0.021792811330838876
2021-05-05,-0.0006094049976531624
2021-05-06,0.01630612018064731
2021-05-07,0.01811378748265708
2021-05-10,-0.006489264303871737
2021-05-11,0.0016320682002795945
2021-05-12,-0.01608067548103413
2021-05-13,-0.018085319357358076
2021-05-14,0.008352988280728372
2021-05-17,0.01198307875263619
2021-05-18,-0.01158024098843676
2021-05-19,-0.00864102484528173
2021-05-20,0.026740774976195578
2021-05-21,-0.008101692237932518
2021-05-24,-0.01773539186700205
2021-05-25,-0.011471467877618156
2021-05-26,-0.0174808141979806
2021-05-27,0.00017339561067052046
2021-05-28,-0.0023264636037911117
2021-05-31,-0.006250119282149119
2021-06-01,0.008294557992889548
2021-06-02,0.028674768507134425
2021-06-03,0.013242976143339176
2021-06-04,0.0031274608048729906
2021-06-07,0.01976143651362957
2021-06-08,-0.007254285468094239
2021-06-09,0.002668657123717
2021-06-10,0.0008393295068405311
2021-06-11,0.025008220148819166
2021-06-14,0.006917225819352539
2021-06-15,0.009175665634648146
2021-06-16,0.013988264629500572
2021-06-17,0.0012060713109544785
2021-06-18,-0.01650062810516883
2021-06-21,-0.032781691214577004
2021-06-22,0.00968130945790724
2021-06-23,0.009325779393395201
2021-06-24,-0.02093034367680194
2021-06-25,0.004924979977528239
2021-06-28,0.006593390980127052
2021-06-29,-0.0035899363190796656
2021-06-30,0.008698907096178744
2021-07-01,-0.015122507859872035
2021-07-02,-0.03144281838921094
2021-07-05,-0.0016339473556198554
2021-07-06,0.0009673522561494874
2021-07-07,0.013330901483695569
2021-07-08,-0.0066660986685567174
2021-07-09,-0.010969201105952819
2021-07-12,0.010735367020589285
2021-07-13,0.01430129653278278
2021-07-14,0.017902398941912995
2021-07-15,-0.0010823155800342046
2021-07-16,0.005638285090539319
2021-07-19,0.006944837627795741
2021-07-20,0.004843040641183886
2021-07-21,-0.0025282626271497244
2021-07-22,-0.002892842029254475
2021-07-23,-0.00915998988480145
2021-07-26,-0.005142283331357134
2021-07-27,0.005090250520936404
