date,return
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-04,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,-0.006382082409307698
2018-12-21,-0.005595990639269946
2018-12-24,-0.0064779871982100605
2018-12-25,0.01341494953599163
2018-12-26,0.0034099116463792707
2018-12-27,0.0006866114004164998
2018-12-28,-0.007652955554789971
2018-12-31,-0.004633105799413525
2019-01-01,0.004431342897470102
2019-01-02,-0.018496818728815995
2019-01-03,-0.004529845050730766
2019-01-04,-0.001920902277544656
2019-01-07,-0.0024568488302545055
2019-01-08,0.009208513607942614
2019-01-09,-0.007128366885200854
2019-01-10,0.0016516132498910487
2019-01-11,0.0016755830036609032
2019-01-14,-0.0034745368755190378
2019-01-15,-0.011419366786414606
2019-01-16,0.011616255448077373
2019-01-17,0.0025163984864676747
2019-01-18,-0.013626536963043822
2019-01-21,-0.01738813168450517
2019-01-22,-0.0009183888729396014
2019-01-23,-0.002923019013708061
2019-01-24,-0.0007143345379680235
2019-01-25,0.007772798577804756
2019-01-28,-0.003482873265628352
2019-01-29,-0.0011219493410112307
2019-01-30,0.009260733479592312
2019-01-31,0.007213780786908207
2019-02-01,0.001920587655310206
2019-02-04,-0.004220584131215676
2019-02-05,0.011260457066512186
2019-02-06,-0.006142317995463108
2019-02-07,-0.005645934358025554
2019-02-08,0.004141420194190855
2019-02-11,0.014816926537566536
2019-02-12,0.0035086439821758924
2019-02-13,0.008128440958744914
2019-02-14,-0.020993558218070252
2019-02-15,-0.0005742988036099299
2019-02-18,-0.011080916619666833
2019-02-19,-0.010365394156763259
2019-02-20,0.0013581215482266944
2019-02-21,-0.0054164612951427835
2019-02-22,0.0034724572900954502
2019-02-25,0.008607958242033142
2019-02-26,-0.01237259807899234
2019-02-27,0.004928004864541517
2019-02-28,0.010814388192395627
2019-03-01,0.006435092906666384
2019-03-04,-0.004510411193034709
2019-03-05,-0.0038253457149564998
2019-03-06,0.0011538674500521742
2019-03-07,-0.004114014074491375
2019-03-08,0.007229707378205053
2019-03-11,0.001426791473533492
2019-03-12,0.0017526083249838247
2019-03-13,-0.003238643074886212
2019-03-14,-0.010822118685558046
2019-03-15,-0.007825553621804815
2019-03-18,0.009707443815998158
2019-03-19,-0.006774041957742912
2019-03-20,0.001333596171575949
2019-03-21,0.006282785541035507
2019-03-22,-0.00679955274186896
2019-03-25,0.009041977666781997
2019-03-26,-0.007553720760833363
2019-03-27,0.012215993834379915
2019-03-28,-0.001842374393859221
2019-03-29,0.01378839005710097
2019-04-01,0.0073911043202294175
2019-04-02,0.004930434744111922
2019-04-03,0.0005335991710955776
2019-04-04,-0.000399790466955523
2019-04-05,-0.009252450272572562
2019-04-08,0.0039009467144099546
2019-04-09,0.006328095627457212
2019-04-10,-0.013734732487027668
2019-04-11,-0.009297410834662977
2019-04-12,-0.007745047378618494
2019-04-15,-0.00012296912354357414
2019-04-16,-0.0006207020746070346
2019-04-17,0.0036126152572219334
2019-04-18,-0.0009316530389086866
2019-04-19,0.003999981438817599
2019-04-22,-0.013303832649764294
2019-04-23,-0.019987551135248617
2019-04-24,-0.00685328885067384
2019-04-25,0.00393133119741812
2019-04-26,0.003412182428757478
2019-04-29,-0.0051392628778917735
2019-04-30,-0.0022372020640777732
2019-05-01,0.003435856919255686
2019-05-02,-0.007422533661290605
2019-05-03,0.006319165355341348
2019-05-06,0.013837635735153469
2019-05-07,9.378465517453048e-05
2019-05-08,0.0002729872664907571
2019-05-09,0.018042166823103372
2019-05-10,-0.01340643308179501
2019-05-13,-0.0032536480261374967
2019-05-14,0.0015950838767189357
2019-05-15,-0.007001068151010426
2019-05-16,0.006736696692843114
2019-05-17,-0.0055415613397116195
2019-05-20,0.007795162945854028
2019-05-21,0.01322329525727019
2019-05-22,0.024175931936452916
2019-05-23,0.0074157916002126414
2019-05-24,-0.0017854861009952705
2019-05-27,-0.01309536141615214
2019-05-28,-0.0003716986234778743
2019-05-29,-0.006594345589742554
2019-05-30,-0.004894743914780396
2019-05-31,-0.013397239180286307
2019-06-03,-0.0017027385889035185
2019-06-04,-0.008525610197179678
2019-06-05,-0.005256462754959612
2019-06-06,0.0023275085912798916
2019-06-07,-0.0010373751331839336
2019-06-10,0.006770381848457778
2019-06-11,-0.016971000111222892
2019-06-12,-0.0013472980858726198
2019-06-13,-0.004243108529649689
2019-06-14,0.007702169045545978
2019-06-17,-0.00924439378002658
2019-06-18,0.004646979828943669
2019-06-19,-0.0002839336767422884
2019-06-20,-0.00492466307658131
2019-06-21,-0.01742570050840301
2019-06-24,0.012114591411665874
2019-06-25,0.007458505929312557
2019-06-26,0.00192036926312709
2019-06-27,-0.00034307804409818487
2019-06-28,0.00659787341550542
2019-07-01,-0.007899678436732315
2019-07-02,-0.002401772078872877
2019-07-03,-0.022326074451124923
2019-07-04,-0.005479655514259958
2019-07-05,-0.010217254318321933
2019-07-08,-0.0011608554483885647
2019-07-09,-0.0007904929023025791
2019-07-10,-0.02351888175310098
2019-07-11,0.010042717710304164
2019-07-12,-0.013438527017536154
2019-07-15,0.013814026609737923
2019-07-16,0.0008252535220287069
2019-07-17,0.021705404794789954
2019-07-18,0.017367496225947725
2019-07-19,0.008023675008688466
2019-07-22,-0.00032981468635108827
2019-07-23,-0.0019164886519140727
2019-07-24,-0.007510489297715434
2019-07-25,-0.015630755497700134
2019-07-26,-2.9535152342885507e-05
2019-07-29,-0.011447599812635434
2019-07-30,-0.016258772261291056
2019-07-31,-0.017251055208236867
2019-08-01,-0.0012883766822048086
2019-08-02,-0.015275458162215556
2019-08-05,-0.0231497543479214
2019-08-06,0.006894382928380238
2019-08-07,0.025377304795777874
2019-08-08,0.0023809542699845428
2019-08-09,0.0014133506479191986
2019-08-12,-0.000882599266972538
2019-08-13,0.002366169832062614
2019-08-14,-0.0014290670438738343
2019-08-15,-0.010070693811345269
2019-08-16,-0.01009975106496149
2019-08-19,-0.008381028628343834
2019-08-20,-0.00020160085264625625
2019-08-21,0.008910337356712946
2019-08-22,-0.0035903545583255703
2019-08-23,-0.00812755622885856
2019-08-26,-0.0032186872491359133
2019-08-27,-0.0032612303811473584
2019-08-28,-0.007490497609366709
2019-08-29,-0.018374933342846123
2019-08-30,-0.012160379543691332
2019-09-02,0.008612157462741094
2019-09-03,-0.01983959073209392
2019-09-04,-0.006544620188831913
2019-09-05,-0.0002305816426607472
2019-09-06,0.003658421757197901
2019-09-09,-0.0003692719333836709
2019-09-10,-0.005208781598342203
2019-09-11,0.010863221751275668
2019-09-12,0.009543891350573782
2019-09-13,-0.017135516704684793
2019-09-16,-0.008585858021184705
2019-09-17,0.007994670158081177
2019-09-18,0.010506442313570081
2019-09-19,-0.02354591103362141
2019-09-20,0.008394411133719599
2019-09-23,-0.0020840766777603186
2019-09-24,-0.009124509248769952
2019-09-25,-0.01693292747395856
2019-09-26,0.014588857856054847
2019-09-27,-0.0027251275529672774
2019-09-30,-0.0019459922908497402
2019-10-01,0.013166156478251942
2019-10-02,0.004372208046365696
2019-10-03,0.004963529556138694
2019-10-04,-0.0013549975167345307
2019-10-07,0.014683417168340946
2019-10-08,0.014153605301744513
2019-10-09,-0.014647391708174917
2019-10-10,0.002063293530831326
2019-10-11,-0.016980747131459212
2019-10-14,-0.004316812686773603
2019-10-15,0.002836189143313572
2019-10-16,0.017497403867385852
2019-10-17,0.009903061032295565
2019-10-18,0.011697524491248557
2019-10-21,0.005176201221223197
2019-10-22,-0.0018963901178424092
2019-10-23,0.0036204583949077654
2019-10-24,0.0017420914799619594
2019-10-25,0.0008982681241354593
2019-10-28,-0.00864261832964765
2019-10-29,-7.603119147340644e-05
2019-10-30,-0.0017711090769418712
2019-10-31,0.022954305715300678
2019-11-01,0.0065286750829579784
2019-11-04,-0.00556994240498776
2019-11-05,0.009891000541124424
2019-11-06,0.0029728211360579198
2019-11-07,-0.002126717673261355
2019-11-08,0.014126434134549764
2019-11-11,0.005603352960541781
2019-11-12,0.0017249482605588744
2019-11-13,0.016072619017169998
2019-11-14,-0.018458601664188556
2019-11-15,-0.005947020521657186
2019-11-18,0.016596302644534655
2019-11-19,-0.01269725192907915
2019-11-20,-0.010015550653749225
2019-11-21,0.011529570630821384
2019-11-22,-0.0016425821190081586
2019-11-25,0.011874004554055793
2019-11-26,-0.00029900781725766823
2019-11-27,-0.004941502088629387
2019-11-28,0.0013733009685368445
2019-11-29,-0.012541471142346272
2019-12-02,0.016360529282218723
2019-12-03,-0.005617941171774943
2019-12-04,-0.008274144360958637
2019-12-05,-0.017365931063574553
2019-12-06,-0.005111264526811599
2019-12-09,0.0026938078579296083
2019-12-10,-0.008326441081349445
2019-12-11,-0.013111705686645124
2019-12-12,-0.004696977864197521
2019-12-13,0.011082910054521495
2019-12-16,-0.02070659680015663
2019-12-17,0.008188728620579823
2019-12-18,0.00026222236481604526
2019-12-19,-0.00021627619977197332
2019-12-20,0.001990368260738988
2019-12-23,0.00946539457582753
2019-12-24,0.013160984371706576
2019-12-25,0.014538950202882834
2019-12-26,0.014973517577469545
2019-12-27,0.01929169100786225
2019-12-30,-0.008834589205351608
2019-12-31,-0.009430932249786953
2020-01-01,0.013644428040414049
2020-01-02,0.0002541399413906382
2020-01-03,0.003525149874174404
2020-01-06,-0.001941189942716637
2020-01-07,0.0151203774223805
2020-01-08,-0.0028316842357664455
2020-01-09,-0.017821714851546804
2020-01-10,0.014630959627839965
2020-01-13,-0.004475658027101924
2020-01-14,-0.004380709437761569
2020-01-15,0.01319521121494938
2020-01-16,0.0011639307689207963
2020-01-17,-0.0010850352238887715
2020-01-20,0.005106842705313271
2020-01-21,-0.00017087584515743928
2020-01-22,0.0347271268454735
2020-01-23,0.006276801523263081
2020-01-24,0.01320263003469141
2020-01-27,-0.003290076829840321
2020-01-28,-0.006564328265752447
2020-01-29,0.012495363830084278
2020-01-30,-0.001727594101267493
2020-01-31,0.019197469743449637
2020-02-03,-0.004221772689001572
2020-02-04,0.0018308829886083578
2020-02-05,-0.007171939025133824
2020-02-06,-0.0165604574613259
2020-02-07,0.009382541069401895
2020-02-10,-0.00553169693576653
2020-02-11,0.000714986908063985
2020-02-12,-0.0024614393296516117
2020-02-13,0.003835988209562823
2020-02-14,-0.007428571538821243
2020-02-17,-0.017757283485516768
2020-02-18,0.00792279243658985
2020-02-19,0.010437759109214647
2020-02-20,0.00908072007389212
2020-02-21,-0.017550911439245274
2020-02-24,0.004718809012339637
2020-02-25,0.01033146964228567
2020-02-26,0.0011143722235988913
2020-02-27,-0.012930925471723177
2020-02-28,0.014161103117122634
2020-03-02,-0.015709542652322994
2020-03-03,0.008431223859144408
2020-03-04,0.00446398418942362
2020-03-05,-0.0030171649043717976
2020-03-06,0.004134808077738323
2020-03-09,0.006416536475368476
2020-03-10,0.023427201323452752
2020-03-11,0.002663978162637785
2020-03-12,0.005036382763779785
2020-03-13,0.0031379055090247072
2020-03-16,-0.007603306184877275
2020-03-17,0.0015079545388151363
2020-03-18,0.004906387131251114
2020-03-19,-0.012784700274902694
2020-03-20,0.014018802312006822
2020-03-23,-0.015344679933343076
2020-03-24,-0.010368647338762674
2020-03-25,-0.005765647374025962
2020-03-26,0.007117397222035117
2020-03-27,-0.0006417569926704012
2020-03-30,0.009354608945504626
2020-03-31,-0.015757545717151135
2020-04-01,-0.0091412443630155
2020-04-02,0.0013903891811900358
2020-04-03,-0.008712652284317113
2020-04-06,0.005564361621903397
2020-04-07,0.021638175248707
2020-04-08,-0.0158617855430791
2020-04-09,-0.019484698981957593
2020-04-10,0.017409524237198826
2020-04-13,0.005384221739828944
2020-04-14,-0.008142448292922747
2020-04-15,-0.00891319604628112
2020-04-16,0.017559061553812927
2020-04-17,-0.00481049801663778
2020-04-20,-0.013091388881867713
2020-04-21,-0.003788281930808193
2020-04-22,-0.0027863127467736386
2020-04-23,-0.005724843022809345
2020-04-24,0.006104657949388579
2020-04-27,0.0055820978649950845
2020-04-28,0.004305039099186836
2020-04-29,-0.012997671582425282
2020-04-30,-0.012794282116691291
2020-05-01,-0.009034317752126967
2020-05-04,-0.013379315190278518
2020-05-05,-0.005850479438850735
2020-05-06,-0.00967417002719271
2020-05-07,0.012792040095074026
2020-05-08,0.0037019345712378145
2020-05-11,-0.013693416297400392
2020-05-12,0.0009473797278827239
2020-05-13,-0.0012690994970258975
2020-05-14,0.015381169062916237
2020-05-15,-0.00561320267592108
2020-05-18,0.005481671094781777
2020-05-19,0.005319197964340255
2020-05-20,0.010201464007938418
2020-05-21,-0.0023599619136457552
2020-05-22,0.008813793603305104
2020-05-25,-0.0041818173634360365
2020-05-26,-0.003966755437983879
2020-05-27,-0.0022591917776566923
2020-05-28,2.205685363909594e-05
2020-05-29,-0.013550709348460309
2020-06-01,0.006946616114442101
2020-06-02,0.019715407369635018
2020-06-03,-0.02697839261165811
2020-06-04,-0.008202299788347243
2020-06-05,-0.00843511955016224
2020-06-08,0.006846868407530347
2020-06-09,-0.0036371424031759574
2020-06-10,-0.018021991748266332
2020-06-11,-0.0002270796232148875
2020-06-12,0.006314880963751378
2020-06-15,0.00938709521771151
2020-06-16,-0.00034109502175899643
2020-06-17,0.006794939893304208
2020-06-18,-0.014873008533460037
2020-06-19,-0.0018566698841769686
2020-06-22,0.004689127121311568
2020-06-23,-0.0035650099731293072
2020-06-24,-0.00850747764200904
2020-06-25,-0.0138249324605485
2020-06-26,0.011963126600398128
2020-06-29,0.019498144834649192
2020-06-30,0.0071164109291962175
2020-07-01,-0.0010468003697150698
2020-07-02,0.0046237414520899
2020-07-03,0.0020923245015363077
2020-07-06,-0.0006579519577626172
2020-07-07,0.018419710514896215
2020-07-08,-0.01574606346491571
2020-07-09,0.006636714747158618
2020-07-10,0.00717670188796963
2020-07-13,-0.02480409518946325
2020-07-14,0.0266984420395151
2020-07-15,0.006576021942034012
2020-07-16,0.010444023998980884
2020-07-17,-0.015776401629486216
2020-07-20,0.014671313996785968
2020-07-21,-0.01797131642577726
2020-07-22,-0.015551385307763066
2020-07-23,-0.0002827062397598081
2020-07-24,-0.015759550695737867
2020-07-27,-0.008391574914068207
2020-07-28,-0.017968820539903563
2020-07-29,0.0017193328795056697
2020-07-30,0.012872007112472297
2020-07-31,0.009238701234423162
2020-08-03,-0.03774137805664316
2020-08-04,0.012164087586982356
2020-08-05,-0.00012853388872702438
2020-08-06,0.008076609083470241
2020-08-07,0.01714728265623313
2020-08-10,-0.00829308780298173
2020-08-11,-0.013166863477689545
2020-08-12,-0.015023835668866004
2020-08-13,-0.00024730903052009646
2020-08-14,0.0095129556110846
2020-08-17,-0.01718588970485021
2020-08-18,-0.01536029922975098
2020-08-19,0.0038490725846263736
2020-08-20,-0.0003806288098555464
2020-08-21,0.011762347284188512
2020-08-24,0.008264947652190343
2020-08-25,-0.01988325618061445
2020-08-26,-0.005203610456194847
2020-08-27,-0.008014276734144267
2020-08-28,0.01106405392343155
2020-08-31,0.00033090151158593484
2020-09-01,-0.0011049923389800957
2020-09-02,-0.035075803590271626
2020-09-03,-0.008528912915584866
2020-09-04,-0.013900367638242815
2020-09-07,-0.011263371977603577
2020-09-08,-0.0016165647356120565
2020-09-09,-0.01159798276766949
2020-09-10,-0.01142637468537542
2020-09-11,0.0028684342719268634
2020-09-14,0.013498950571855387
2020-09-15,-0.012890461515919771
2020-09-16,0.008825360099294171
2020-09-17,0.01088853707690159
2020-09-18,0.018285021980480633
2020-09-21,0.02248520812760285
2020-09-22,0.019694249947261357
2020-09-23,0.0009701032482430555
2020-09-24,-0.0033403902885145538
2020-09-25,0.0027804951645354166
2020-09-28,0.003554925799943376
2020-09-29,-0.002752245018798708
2020-09-30,-0.011502818642659599
2020-10-01,-0.00045981365534103567
2020-10-02,0.00644169304460712
2020-10-05,-0.0013476606054661307
2020-10-06,-0.021904096148083196
2020-10-07,-0.024455126582738365
2020-10-08,-0.01929996739288644
2020-10-09,-0.004805279215813309
2020-10-12,-0.015335110712741701
2020-10-13,0.0020614787283247575
2020-10-14,0.0069470477984944785
2020-10-15,-0.021333212076020618
2020-10-16,-0.009327557748853577
2020-10-19,0.006669507317220749
2020-10-20,0.008847241438977377
2020-10-21,0.01832136590573887
2020-10-22,0.013052661335871903
2020-10-23,0.0036457512644787844
2020-10-26,0.0019114335322816438
2020-10-27,0.005895418110108075
2020-10-28,0.025345815944885757
2020-10-29,-0.012322719062163631
2020-10-30,0.010843732898101865
2020-11-02,-0.004173023798301811
2020-11-03,0.018270002746011163
2020-11-04,-0.0118036606603484
2020-11-05,-0.000783543959034478
2020-11-06,0.023967751768329916
2020-11-09,0.005902147710226921
2020-11-10,0.012249518304572214
2020-11-11,-0.00012949695919743133
2020-11-12,-0.00990286623670818
2020-11-13,0.005165247134441738
2020-11-16,0.010111383331143958
2020-11-17,0.010178224043949134
2020-11-18,-0.0007814896343567015
2020-11-19,0.003447368689466934
2020-11-20,0.004490544100093973
2020-11-23,0.0014391978577662306
2020-11-24,-0.008032379603171564
2020-11-25,-0.000948943743928103
2020-11-26,0.016336784544773254
2020-11-27,-0.007230898604279999
2020-11-30,0.011155271395679251
2020-12-01,-0.0012606487799245827
2020-12-02,0.026041091923864904
2020-12-03,0.014337975114512253
2020-12-04,-0.0006149776963094145
2020-12-07,0.004861427575765574
2020-12-08,0.016362692427524438
2020-12-09,-8.649876156100909e-05
2020-12-10,-0.01005885681577125
2020-12-11,0.008365499896793489
2020-12-14,0.005338357546536108
2020-12-15,0.01832982431218451
2020-12-16,0.0050023429966532884
2020-12-17,0.005553986365939642
2020-12-18,0.021040898947478626
2020-12-21,-0.0009915481850370504
2020-12-22,-0.0028152703791557068
2020-12-23,-0.01686677205715394
2020-12-24,0.014489873586899044
2020-12-25,-0.009948053654312967
2020-12-28,0.006965283366427693
2020-12-29,-0.0014977166777167534
2020-12-30,-0.016508102004891778
2020-12-31,0.004426178468552958
2021-01-01,0.013611097630325603
2021-01-04,-0.003327774464079094
2021-01-05,0.0069201241563461476
2021-01-06,-0.013847150170640641
2021-01-07,0.001271188768120138
2021-01-08,-0.006653095146240979
2021-01-11,-0.009203819853355017
2021-01-12,-0.017167543724994627
2021-01-13,0.027989538026845166
2021-01-14,0.009935630531660411
2021-01-15,-0.0005015746313525672
2021-01-18,-0.0011839059356188097
2021-01-19,0.004632875405399084
2021-01-20,-0.002867550972509274
2021-01-21,-0.004252374650756766
2021-01-22,0.0071853767705853935
2021-01-25,0.012647328806834186
2021-01-26,-0.0024920292483625035
2021-01-27,0.000533984407022607
2021-01-28,0.00360691954035928
2021-01-29,-0.007270555160438988
2021-02-01,-0.0003441154182973931
2021-02-02,-0.0009856437379368952
2021-02-03,-0.00104603675645289
2021-02-04,0.004236775495580307
2021-02-05,-0.006773701243871184
2021-02-08,0.009118011224916771
2021-02-09,0.011734249502761734
2021-02-10,-0.0005328128295454442
2021-02-11,0.012336699103450715
2021-02-12,0.0012648738896740746
2021-02-15,-0.0024775385260760166
2021-02-16,0.016541075329096797
2021-02-17,0.026918069297618717
2021-02-18,0.013655046473491219
2021-02-19,0.00916377763124863
2021-02-22,-0.004895758499752063
2021-02-23,0.015109374256736068
2021-02-24,-0.02015137188510381
2021-02-25,-0.026541601990838787
2021-02-26,-0.03284247951403001
2021-03-01,-0.018848542140964077
2021-03-02,-0.009902054833146656
2021-03-03,-0.011906443935265389
2021-03-04,-0.013139531240463409
2021-03-05,-0.01849335795842758
2021-03-08,0.01284020429745619
2021-03-09,0.012229894704519574
2021-03-10,-0.0016637689683726125
2021-03-11,-0.006876126510993396
2021-03-12,0.01842065612603235
2021-03-15,0.0184991337178797
2021-03-16,0.005136495501727827
2021-03-17,0.009347068949331645
2021-03-18,0.0006701948128605131
2021-03-19,-0.009304612107179703
2021-03-22,-0.004168926159263267
2021-03-23,-0.004634449570965258
2021-03-24,0.008079897929225921
2021-03-25,-0.008211511244046787
2021-03-26,-0.0038593845371351896
2021-03-29,-0.003008229627818805
2021-03-30,0.014329998428063108
2021-03-31,0.010437301566781002
2021-04-01,0.0031769819677169645
2021-04-02,0.0010916910547127566
2021-04-05,0.010741314925276189
2021-04-06,0.012325063151331268
2021-04-07,0.008604223283069016
2021-04-08,0.009924440852042749
2021-04-09,-0.01990579115131339
2021-04-12,0.01517183966505777
2021-04-13,-0.005925198693667234
2021-04-14,-0.001694176540596672
2021-04-15,0.011215989935214074
2021-04-16,-0.023131148886762154
2021-04-19,-0.03400057652817101
2021-04-20,0.010813064707394385
2021-04-21,-0.009462783323813083
2021-04-22,-0.014805004158321977
2021-04-23,0.008376873840768462
2021-04-26,-0.009836817892056446
2021-04-27,-0.0035921769018468753
2021-04-28,0.00999353708089177
2021-04-29,-0.018182117005381967
2021-04-30,0.014287924749698977
2021-05-03,0.007428858603623855
2021-05-04,0.0097132577476939
2021-05-05,0.00866391079679803
2021-05-06,0.01108504218726791
2021-05-07,-0.023618866829053543
2021-05-10,0.016253318193902428
2021-05-11,0.0054417135499342795
2021-05-12,-0.003630157184778584
2021-05-13,0.020298221264719675
2021-05-14,0.01657551282848172
2021-05-17,-0.0077529745427969785
2021-05-18,0.012389441348975202
2021-05-19,-0.008303927164550196
2021-05-20,-0.008436631257981239
2021-05-21,0.0027004174824686302
2021-05-24,0.02362730942178335
2021-05-25,0.00441550799500956
2021-05-26,0.0031107583201551714
2021-05-27,0.0014699388880148297
2021-05-28,0.017081341352037555
2021-05-31,-0.002415209997784218
2021-06-01,0.011391311534679944
2021-06-02,-0.027347842559821037
2021-06-03,-0.011112878099665031
2021-06-04,0.004786143861915262
2021-06-07,-0.01440416355388415
2021-06-08,0.01578068378171889
2021-06-09,-0.0012049170928733295
2021-06-10,0.006959000646114747
2021-06-11,-0.015978567581279374
2021-06-14,-0.004702983229180353
2021-06-15,0.029658695162576465
2021-06-16,-0.012557740736519388
2021-06-17,-0.010419688952768125
2021-06-18,-0.0005830221349521301
2021-06-21,0.013018308126125994
2021-06-22,-0.01776521373316923
2021-06-23,-0.016485806036261298
2021-06-24,0.0006054539090847863
2021-06-25,-0.010100841909185847
2021-06-28,0.002190458958579297
2021-06-29,0.014423986714580214
2021-06-30,-0.02250955139202874
2021-07-01,-0.009371622119915473
2021-07-02,-0.0024455753420646893
2021-07-05,0.00535624995240306
2021-07-06,0.007859722540477418
2021-07-07,-0.009658489000381425
2021-07-08,0.006216879552011515
2021-07-09,-0.0025223124460847885
2021-07-12,0.030576705084581914
